datetime,open,high,low,close,volume
1546041600000.0,0.6151,0.635,0.5829,0.5898,5890022.26
1546128000000.0,0.5888,0.62,0.5788,0.6108,3316292.17
1546214400000.0,0.6102,0.6128,0.5721,0.5808,2384505.46
1546300800000.0,0.5817,0.5938,0.5665,0.5935,2305249.68
1546387200000.0,0.5935,0.6439,0.5877,0.6306,4179137.45
1546473600000.0,0.6312,0.6353,0.58,0.5945,3003308.37
1546560000000.0,0.5947,0.6087,0.55,0.5979,2500421.96
1546646400000.0,0.5983,0.6302,0.593,0.616,2919230.88
1546732800000.0,0.6165,0.6555,0.598,0.6403,3778242.61
1546819200000.0,0.6406,0.6549,0.618,0.6196,2778265.67
1546905600000.0,0.6199,0.664,0.604,0.6308,3430205.13
1546992000000.0,0.6309,0.7312,0.6297,0.7112,5843602.23
1547078400000.0,0.7108,0.7371,0.5522,0.5828,10125184.86
1547164800000.0,0.5834,0.6467,0.5703,0.6289,10130710.76
1547251200000.0,0.6292,0.6459999999999999,0.5915,0.6049,7009077.53
1547337600000.0,0.6054,0.6104,0.5489999999999999,0.5638,4551286.71
1547424000000.0,0.5639,0.61,0.5589,0.5975,5334592.12
1547510400000.0,0.5974,0.612,0.5618,0.5799,4525916.68
1547596800000.0,0.5795,0.6472,0.5736,0.615,5288805.03
1547683200000.0,0.6155,0.6217,0.598,0.6148,3043489.4
1547769600000.0,0.6151,0.6168,0.59,0.5986,1823263.04
1547856000000.0,0.5994,0.626,0.5941,0.6111,3100148.44
1547942400000.0,0.6098,0.6225,0.5696,0.5883,3009519.8
1548028800000.0,0.5892,0.5977,0.5660000000000001,0.5776,2279566.2
1548115200000.0,0.5779,0.612,0.5649,0.6011,2762262.52
1548201600000.0,0.601,0.612,0.58,0.5928,2310623.67
1548288000000.0,0.5933,0.5999,0.5858,0.5936,1611360.89
1548374400000.0,0.5938,0.63,0.584,0.6121,4105979.49
1548460800000.0,0.613,0.6364,0.6001,0.6068,3660996.39
1548547200000.0,0.606,0.6175,0.5801,0.599,2724461.16
1548633600000.0,0.5989,0.5996,0.5315,0.5576,4122558.06
1548720000000.0,0.5568,0.5607,0.5343,0.5417,2668985.51
1548806400000.0,0.5411,0.5566,0.5325,0.5522,3929334.89
1548892800000.0,0.5516,0.5615,0.5241,0.5326,2445402.95
1548979200000.0,0.5314,0.5485,0.5211,0.5405,1489345.03
1549065600000.0,0.541,0.5549,0.5339,0.551,793926.82
1549152000000.0,0.5515,0.5554,0.5296,0.5391,1329075.38
1549238400000.0,0.5385,0.544,0.5319,0.534,639937.98
1549324800000.0,0.5339,0.5341,0.5207,0.5305,837800.55
1549411200000.0,0.5299,0.5323,0.5036,0.5143,1553783.56
1549497600000.0,0.5143,0.5296,0.5138,0.518,1124149.76
1549584000000.0,0.517,0.5799,0.5146,0.5623,2694230.11
1549670400000.0,0.5629,0.6035,0.5529999999999999,0.5788,3089286.41
1549756800000.0,0.579,0.5883,0.5578,0.5871,2117894.04
1549843200000.0,0.5873,0.5874,0.5670000000000001,0.579,1574369.06
1549929600000.0,0.579,0.5887,0.5617,0.579,2398179.45
1550016000000.0,0.5777,0.61,0.5701,0.5770000000000001,2694139.18
1550102400000.0,0.5775,0.5826,0.5588,0.5663,948670.4
1550188800000.0,0.5664,0.6832,0.5615,0.6692,16754858.92
1550275200000.0,0.6709,0.7156,0.6229,0.6233,16687442.69
1550361600000.0,0.6233,0.6779999999999999,0.62,0.6469,6798750.97
1550448000000.0,0.647,0.6829999999999999,0.6342,0.6791,7517901.14
1550534400000.0,0.6798,0.7261,0.6659999999999999,0.6806,9423697.5
1550620800000.0,0.6812,0.7674,0.6585,0.7490000000000001,7088711.83
1550707200000.0,0.7491,0.7659999999999999,0.6998,0.7346,6458954.79
1550793600000.0,0.7342,0.8365,0.733,0.8128,10694011.906
1550880000000.0,0.8132,0.998,0.8033,0.9666,21873559.943000004
1550966400000.0,0.9651,1.1981,0.841,0.9784,46356087.313
1551052800000.0,0.9795,1.043,0.9104,0.9773,23767645.84
1551139200000.0,0.9771,1.0052,0.8811,0.9068,8461831.61
1551225600000.0,0.9059999999999999,0.9179999999999999,0.852,0.8992,6800261.93
1551312000000.0,0.8978,0.951,0.8765,0.9011,6720047.96
1551398400000.0,0.9013,0.9537,0.8891,0.9282,3571668.59
1551484800000.0,0.9282,0.9296,0.8594,0.8789,2827768.11
1551571200000.0,0.8791,0.9009,0.8640000000000001,0.8763,1336209.74
1551657600000.0,0.8761,0.8811,0.7737,0.7946,5340675.06
1551744000000.0,0.795,0.927,0.7656,0.9195,7362256.89
1551830400000.0,0.9185,0.9266,0.8805,0.9011,3989043.48
1551916800000.0,0.9003,1.0457,0.9003,1.0107,10197014.4
1552003200000.0,1.0108,1.06,0.9590000000000001,0.9753,7553506.72
1552089600000.0,0.9754,1.047,0.9590000000000001,0.986,3989568.01
1552176000000.0,0.986,0.9964,0.9186,0.9542,3497874.74
1552262400000.0,0.9559,0.97,0.8809,0.9111,3019896.41
1552348800000.0,0.9104,1.0298,0.8752,0.9611,6194743.12
1552435200000.0,0.961,1.0608,0.9196,1.013,9727669.74
1552521600000.0,1.0134,1.0238,0.9551,0.9926,3390393.16
1552608000000.0,0.9929,1.0195,0.9742,1.001,2054385.64
1552694400000.0,1.001,1.0878,0.9994,1.0724,4959641.29
1552780800000.0,1.0728,1.1534,1.0205,1.1179,4474213.26
1552867200000.0,1.1181,1.1441,1.0459,1.0861,3813846.51
1552953600000.0,1.0859,1.1285,1.0596,1.1262,2997608.51
1553040000000.0,1.1252,1.3479,1.0751,1.3149,10979889.976
1553126400000.0,1.3147,1.4067,1.16,1.2801,16854749.346
1553212800000.0,1.2801,1.3459,1.2149,1.2769,6559158.1
1553299200000.0,1.2764,1.3259999999999998,1.2446,1.2609,4980198.39
1553385600000.0,1.2611,1.2611,1.2037,1.2437,4317948.59
1553472000000.0,1.2455,1.2686,1.1475,1.1916,4619744.76
1553558400000.0,1.1916,1.1996,1.0989,1.1725,3931993.82
1553644800000.0,1.1723,1.2695,1.1578,1.2527,4517204.68
1553731200000.0,1.2519,1.2595,1.2,1.2226,2432937.53
1553817600000.0,1.2214,1.2554,1.2104,1.245,2965320.38
1553904000000.0,1.245,1.3331,1.2409999999999999,1.2919999999999998,4720015.15
1553990400000.0,1.2919999999999998,1.3119999999999998,1.2628,1.3067,1874684.73
1554076800000.0,1.3067,1.3845,1.28,1.3186,4144236.47
1554163200000.0,1.3193,1.4796,1.2703,1.4563,10384215.32
1554249600000.0,1.4569,1.686,1.3776,1.46,11725599.027
1554336000000.0,1.4571,1.6531,1.4204,1.5842,10645308.74
1554422400000.0,1.5855,1.6379,1.5613,1.6131,3672582.23
1554508800000.0,1.6149,1.6169,1.5435,1.5623,3734015.83
1554595200000.0,1.5659,1.5859999999999999,1.4780000000000002,1.5313,5065782.04
1554681600000.0,1.5314,1.5928,1.411,1.5022,7354285.4
1554768000000.0,1.5022,1.5142,1.3915,1.4403,3597871.62
1554854400000.0,1.4423,1.5357,1.4381,1.4942,3243859.61
1554940800000.0,1.4944,1.5019999999999998,1.2221,1.3166,6157039.76
1555027200000.0,1.3165,1.3748,1.227,1.3319999999999999,3025641.63
1555113600000.0,1.3309,1.3554,1.2848,1.3133,1289796.55
1555200000000.0,1.3133,1.3599,1.2781,1.3575,1386664.72
1555286400000.0,1.3565,1.38,1.255,1.3,2601418.95
1555372800000.0,1.2987,1.3243,1.2474,1.3124,2878415.49
1555459200000.0,1.3102,1.3594,1.3016,1.3238,2771566.21
1555545600000.0,1.3241,1.359,1.319,1.3296,2059258.28
1555632000000.0,1.3293,1.3333,1.2781,1.2989,1968625.25
1555718400000.0,1.2996,1.3157,1.2815,1.3044,1746081.55
1555804800000.0,1.3034,1.3186,1.18,1.2205,3577935.97
1555891200000.0,1.2205,1.2409999999999999,1.1712,1.219,3794158.34
1555977600000.0,1.2186,1.2798,1.1467,1.151,4246474.29
1556064000000.0,1.151,1.1668,1.03,1.124,7090740.52
1556150400000.0,1.1242,1.1534,1.012,1.0348,4163910.66
1556236800000.0,1.034,1.077,0.9889,1.0625,4124344.08
1556323200000.0,1.0625,1.1758,1.0411,1.1484,5437341.87
1556409600000.0,1.1483,1.187,1.0982,1.1174,2571610.41
1556496000000.0,1.1174,1.1325,1.0078,1.048,3821548.99
1556582400000.0,1.0499,1.123,1.0286,1.1079999999999999,3697765.36
1556668800000.0,1.1095,1.128,1.0828,1.1177,1968073.79
1556755200000.0,1.1177,1.1284,1.0936,1.1101,2107273.91
